Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,MSFT,SPY,MSFT,SPY,MSFT,SPY,MSFT,SPY,MSFT,SPY
Date,,,,,,,,,,
1986-04-09,0.05982672795653343,,0.06036086225808493,,0.05875845935343045,,0.05875845935343045,,12153600,
1986-04-10,0.0603608600795269,,0.06089499436180029,,0.05875845723270671,,0.059826725797253504,,13881600,
1986-04-11,0.06142914667725563,,0.06249802991935671,,0.06089501223818137,,0.06089501223818137,,17222400,
1986-04-14,0.0619632750749588,,0.06249802382584802,,0.06142914068796222,,0.06142914068796222,,12153600,
1986-04-15,0.0619632750749588,,0.0619632750749588,,0.05982673752697249,,0.0619632750749588,,9302400,
1986-04-16,0.06410045921802521,,0.06463459387359699,,0.06142917157596471,,0.0619633062315365,,31910400,
1986-04-17,0.06463458389043808,,0.06463458389043808,,0.06410044931736626,,0.06410044931736626,,22003200,
1986-04-18,0.06249803677201271,,0.06463457476257248,,0.061963287910352854,,0.06463457476257248,,21628800,
1986-04-21,0.06249803677201271,,0.06303217126965265,,0.06089501891507297,,0.06249803677201271,,22924800,
1986-04-22,0.06142914667725563,,0.06249802991935671,,0.06142914667725564,,0.06249802991935671,,15552000,
1986-04-23,0.06169620528817177,,0.061963274772770166,,0.060895006003986854,,0.06142914038837851,,15609600,
1986-04-24,0.0678393766283989,,0.06890764554305376,,0.06142914877649615,,0.06169621371275698,,62352000,
1986-04-25,0.07211307436227798,,0.0750508164841241,,0.06837351839712949,,0.06837351839712949,,85795200,
1986-04-28,0.07264718413352966,,0.07318131846605092,,0.07157830110465718,,0.07211304980100842,,28886400,
1986-04-29,0.07051004469394684,,0.07264719675928935,,0.0699759102685954,,0.07264719675928935,,30326400,
1986-04-30,0.06890764087438583,,0.0710441785589397,,0.06730523761097043,,0.07051004413780124,,30902400,
1986-05-01,0.0678393766283989,,0.06890764554305376,,0.06677110771374403,,0.06890764554305376,,54345600,
1986-05-02,0.0678393766283989,,0.06890764554305376,,0.06730524217107146,,0.0678393766283989,,20246400,
1986-05-05,0.06730524450540543,,0.06783937898125814,,0.06730524450540543,,0.06783937898125814,,3254400,
1986-05-06,0.0678393766283989,,0.06890764554305376,,0.0678393766283989,,0.0678393766283989,,9734400,
1986-05-07,0.0678393766283989,,0.06837351108572633,,0.06677110771374403,,0.0678393766283989,,5155200,
1986-05-08,0.06837350875139236,,0.06837350875139236,,0.06730523987320917,,0.06783937431230078,,3542400,
1986-05-09,0.0678393766283989,,0.06837351108572633,,0.0678393766283989,,0.06837351108572633,,6076800,
1986-05-12,0.06837350875139236,,0.06997591206866716,,0.06783937431230078,,0.06783937431230078,,10483200,
1986-05-13,0.06890764087438583,,0.0694417752955243,,0.06837350645324736,,0.06837350645324736,,3830400,
1986-05-14,0.06837350875139236,,0.06890764319048397,,0.06837350875139236,,0.06890764319048397,,9302400,
1986-05-15,0.06837350875139236,,0.06944177762957555,,0.06837350875139236,,0.06837350875139236,,3801600,
1986-05-16,0.06890764087438583,,0.07051004413780124,,0.06837350645324736,,0.06837350645324736,,11952000,
1986-05-19,0.0678393766283989,,0.06890764554305376,,0.06730524217107146,,0.06890764554305376,,11001600,
1986-05-20,0.06730524450540543,,0.06783937898125814,,0.06677111002955272,,0.06783937898125814,,61977600,
1986-05-21,0.0662369579076767,,0.06783936090834262,,0.0662369579076767,,0.06730522657478731,,8092800,
1986-05-22,0.0662369579076767,,0.06677109224123201,,0.0662369579076767,,0.0662369579076767,,4406400,
1986-05-23,0.0662369579076767,,0.06730522657478731,,0.0662369579076767,,0.0662369579076767,,4089600,
1986-05-27,0.06837350875139236,,0.06837350875139236,,0.06623697099502598,,0.06623697099502598,,13881600,
1986-05-28,0.07051004469394684,,0.07051004469394684,,0.06837350699254109,,0.06837350699254109,,15523200,
1986-05-29,0.07211307436227798,,0.07318134339116635,,0.06997592194046202,,0.07051005645490621,,45676800,
1986-05-30,0.07478373497724533,,0.075852003835327,,0.07264719726108197,,0.07264719726108197,,27072000,
1986-06-02,0.07264718413352966,,0.07478372146361466,,0.07264718413352966,,0.07478372146361466,,19728000,
1986-06-03,0.07264718413352966,,0.07264718413352966,,0.07157830110465718,,0.07264718413352966,,5011200,
1986-06-04,0.07211307436227798,,0.07318134339116635,,0.07157832548379456,,0.07264720887672216,,4723200,
1986-06-05,0.07318133115768433,,0.07318133115768433,,0.07157831351828373,,0.07211306230737496,,13708800,
1986-06-06,0.07318133115768433,,0.07318133115768433,,0.07211306230737496,,0.07318133115768433,,3427200,
1986-06-09,0.06997592002153397,,0.07318134138433699,,0.06997592002153397,,0.07318134138433699,,12672000,
1986-06-10,0.06997592002153397,,0.06997592002153397,,0.06890765102194042,,0.06997592002153397,,3427200,
1986-06-11,0.06997592002153397,,0.06997592002153397,,0.06890765102194042,,0.06997592002153397,,2304000,
1986-06-12,0.06730524450540543,,0.06997591688466898,,0.06677111002955272,,0.06997591688466898,,13708800,
1986-06-13,0.06730524450540543,,0.06783937898125814,,0.06677111002955272,,0.06730524450540543,,7891200,
1986-06-16,0.06677108258008957,,0.06783935109263187,,0.06623694832381842,,0.06730521683636072,,9590400,
1986-06-17,0.0678393766283989,,0.06890764554305376,,0.06730524217107146,,0.06730524217107146,,13075200,
1986-06-18,0.06730524450540543,,0.06783937898125814,,0.0662369755537,,0.06783937898125814,,4348800,
1986-06-19,0.06677108258008957,,0.06783935109263187,,0.06623694832381842,,0.06730521683636072,,8467200,
1986-06-20,0.06703817844390869,,0.0673052433849863,,0.06677110891802523,,0.06677110891802523,,3801600,
1986-06-23,0.0678393766283989,,0.0678393766283989,,0.06570283879908916,,0.06703817723481063,,46195200,
1986-06-24,0.06730524450540543,,0.06837351345711085,,0.06677111002955272,,0.06783937898125814,,14572800,
1986-06-25,0.0662369579076767,,0.06783936090834262,,0.0662369579076767,,0.06730522657478731,,15235200,
1986-06-26,0.06410045921802521,,0.06677113249588414,,0.06410045921802521,,0.06623699784031235,,19152000,
1986-06-27,0.06356629729270935,,0.06463456614556891,,0.06303216286627958,,0.06410043171913912,,10396800,
1986-06-30,0.06570284068584442,,0.06730524410384213,,0.0630321683225149,,0.0635663027951808,,62352000,
1986-07-01,0.06570284068584442,,0.06570284068584442,,0.06516870621317851,,0.06570284068584442,,47577600,
1986-07-02,0.06570284068584442,,0.06570284068584442,,0.06516870621317851,,0.06570284068584442,,52617600,
1986-07-03,0.06677108258008957,,0.06730521683636072,,0.06623694832381842,,0.06623694832381842,,14140800,
1986-07-07,0.06410045921802521,,0.06677113249588414,,0.06410045921802521,,0.06677113249588414,,14054400,
1986-07-08,0.06249803677201271,,0.06410044026493254,,0.061963287910352854,,0.06410044026493254,,14256000,
1986-07-09,0.05982672795653343,,0.06249801382808527,,0.05929259365498194,,0.06249801382808527,,46137600,
1986-07-10,0.05822432413697243,,0.06036086130960598,,0.0555536526711805,,0.05982672701644759,,46886400,
1986-07-11,0.05982672795653343,,0.06089499655963642,,0.05822432505187895,,0.05822432505187895,,17395200,
1986-07-14,0.059025537222623825,,0.06036087556324935,,0.058224337886092874,,0.058224337886092874,,28598400,
1986-07-15,0.05982672795653343,,0.06089499655963642,,0.05822432505187895,,0.05902552421180398,,13190400,
1986-07-16,0.0619632750749588,,0.0619632750749588,,0.06036087191396907,,0.06036087191396907,,9360000,
1986-07-17,0.06303217262029648,,0.06303217262029648,,0.061429154729007514,,0.06196328923809281,,6940800,
1986-07-18,0.06356629729270935,,0.06410043171913912,,0.06142914522305224,,0.06303216286627958,,12326400,
1986-07-21,0.06356629729270935,,0.06463456614556891,,0.06356629729270935,,0.06356629729270935,,3513600,
1986-07-22,0.06570284068584442,,0.06570284068584442,,0.0635663027951808,,0.0635663027951808,,10512000,
1986-07-23,0.06410045921802521,,0.06677113249588414,,0.06410045921802521,,0.06570286318474056,,20793600,
1986-07-24,0.0662369579076767,,0.06730522657478731,,0.06516868924056608,,0.06516868924056608,,14140800,
1986-07-25,0.06677108258008957,,0.06730521683636072,,0.06623694832381842,,0.06623694832381842,,20448000,
1986-07-28,0.06516871601343155,,0.06677111967240319,,0.06516871601343155,,0.06677111967240319,,11808000,
1986-07-29,0.06356629729270935,,0.06570283499842845,,0.0624980284398498,,0.06516870057199868,,14054400,
1986-07-30,0.06142914667725563,,0.06356629879750524,,0.05929260892095858,,0.06356629879750524,,26409600,
1986-07-31,0.06089498847723007,,0.061963256938545035,,0.06089498847723007,,0.06142912270788756,,15638400,
1986-08-01,0.0603608600795269,,0.06142912864407369,,0.059826725797253504,,0.06089499436180029,,12902400,
1986-08-04,0.0603608600795269,,0.0603608600795269,,0.05875845723270671,,0.0603608600795269,,12441600,
1986-08-05,0.05982672795653343,,0.06089499655963642,,0.05982672795653343,,0.06036086225808493,,2822400,
1986-08-06,0.05929259583353996,,0.060360864475893804,,0.058224327191186115,,0.05982673015471688,,18316800,
1986-08-07,0.0587584413588047,,0.0598267096347532,,0.058224307220830454,,0.05929257549677895,,3657600,
1986-08-08,0.05929259583353996,,0.060360864475893804,,0.05875846151236304,,0.05875846151236304,,4147200,
1986-08-11,0.06142914667725563,,0.0619632811163299,,0.06036087779910711,,0.06036087779910711,,7948800,
1986-08-12,0.06303217262029648,,0.06303217262029648,,0.061429154729007514,,0.061429154729007514,,9993600,
1986-08-13,0.06356629729270935,,0.06356629729270935,,0.0624980284398498,,0.06303216286627958,,6883200,
1986-08-14,0.06516871601343155,,0.0657028505664221,,0.06356631235445992,,0.06356631235445992,,20131200,
1986-08-15,0.06543575972318649,,0.06570282460173879,,0.06463455591792004,,0.06516869025982941,,6105600,
1986-08-18,0.06463458389043808,,0.06570285303658174,,0.06463458389043808,,0.06543578804244922,,12787200,
1986-08-19,0.06463458389043808,,0.06490165346937739,,0.06356631474429443,,0.06463458389043808,,20390400,
1986-08-20,0.06410045921802521,,0.06463459387359699,,0.06410045921802521,,0.06463459387359699,,20764800,
1986-08-21,0.06410045921802521,,0.06516872852916877,,0.06410045921802521,,0.06410045921802521,,49536000,
1986-08-22,0.06303217262029648,,0.06463457614755237,,0.06196328923809281,,0.06410044163846706,,5760000,
1986-08-25,0.06303217262029648,,0.06303217262029648,,0.06196328923809281,,0.06303217262029648,,2419200,
1986-08-26,0.06249803677201271,,0.06303217126965265,,0.06249803677201271,,0.06303217126965265,,10857600,
1986-08-27,0.06249803677201271,,0.06303217126965265,,0.061963287910352854,,0.06249803677201271,,9532800,
1986-08-28,0.06249803677201271,,0.06303217126965265,,0.06249803677201271,,0.06249803677201271,,3427200,
1986-08-29,0.06089498847723007,,0.06303213976357283,,0.0598267200159151,,0.062498005532915346,,25430400,
1986-09-02,0.05929259583353996,,0.06089499879707072,,0.058491392059372274,,0.06089499879707072,,5212800,
1986-09-03,0.05769018083810806,,0.05875844925766316,,0.05608777820877542,,0.05875844925766316,,18316800,
1986-09-04,0.06249803677201271,,0.06249803677201271,,0.0587584809245132,,0.0587584809245132,,39427200,
1986-09-05,0.06516871601343155,,0.06516871601343155,,0.061963294331404704,,0.062498043248478824,,26352000,
1986-09-08,0.06463458389043808,,0.06570285303658174,,0.06463458389043808,,0.06516871846350991,,9619200,
1986-09-09,0.06570284068584442,,0.06730524410384213,,0.06463457174051261,,0.06463457174051261,,37526400,
1986-09-10,0.06463458389043808,,0.06623698760965357,,0.06463458389043808,,0.06570285303658174,,10886400,
1986-09-11,0.0619632750749588,,0.06516869576083091,,0.0619632750749588,,0.06463456137383433,,35654400,
1986-09-12,0.0603608600795269,,0.06249801157239268,,0.0603608600795269,,0.06196326292634709,,24451200,
1986-09-15,0.06142914667725563,,0.06142914667725564,,0.05929260892095858,,0.06036087779910711,,22492800,
1986-09-16,0.06142914667725563,,0.0619632811163299,,0.06036087779910711,,0.06142914667725564,,5184000,
1986-09-17,0.06303217262029648,,0.06410044163846706,,0.060895020219922213,,0.061429154729007514,,8035200,
1986-09-18,0.06356629729270935,,0.06463456614556891,,0.06303216286627958,,0.06303216286627958,,5356800,
1986-09-19,0.06356629729270935,,0.06410043171913912,,0.06303216286627958,,0.06356629729270935,,2505600,
1986-09-22,0.06303217262029648,,0.06356630712938177,,0.06303217262029648,,0.06356630712938177,,4492800,
1986-09-23,0.06410045921802521,,0.06463459387359699,,0.06303218990688164,,0.06303218990688164,,5961600,
1986-09-24,0.0632992535829544,,0.06410045319867169,,0.06303218398784395,,0.06410045319867169,,4780800,
1986-09-25,0.0619632750749588,,0.06356629259984117,,0.0619632750749588,,0.06329922769874548,,5155200,
1986-09-26,0.0619632750749588,,0.06249802382584802,,0.06142914068796222,,0.0619632750749588,,2332800,
1986-09-29,0.0603608600795269,,0.06196326292634709,,0.0603608600795269,,0.06196326292634709,,6192000,
1986-09-30,0.0603608600795269,,0.06142912864407369,,0.0603608600795269,,0.0603608600795269,,5184000,
1986-10-01,0.05982672795653343,,0.06142913086118791,,0.05875845935343045,,0.06036086225808493,,32428800,
1986-10-02,0.05982672795653343,,0.06089499655963642,,0.05929259365498194,,0.05982672795653343,,22723200,
1986-10-03,0.0603608600795269,,0.06089499436180029,,0.059826725797253504,,0.059826725797253504,,14716800,
1986-10-06,0.06516871601343155,,0.06623698511941264,,0.061963294331404704,,0.061963294331404704,,85334400,
1986-10-07,0.06650404632091522,,0.06783938024297945,,0.06516870781404498,,0.06516870781404498,,59788800,
1986-10-08,0.06837350875139236,,0.06917470811762695,,0.06570283655593438,,0.06650404050697459,,119606400,
1986-10-09,0.07051004469394684,,0.07211306233393791,,0.06837350699254109,,0.06837350699254109,,92563200,
1986-10-10,0.0737154632806778,,0.07531786650609822,,0.06944177364897268,,0.07051004246591962,,76752000,
1986-10-13,0.07051004469394684,,0.07371546560999222,,0.07051004469394684,,0.07371546560999222,,27129600,
1986-10-14,0.07157832384109497,,0.07211307270730608,,0.071044189338909,,0.071044189338909,,12873600,
1986-10-15,0.07478373497724533,,0.07531786940628617,,0.07157831403905929,,0.07157831403905929,,63532800,
1986-10-16,0.07478373497724533,,0.07531786940628617,,0.0742496005482045,,0.07478373497724533,,21859200,
1986-10-17,0.07692025601863861,,0.0774543857470853,,0.07478371876563372,,0.07478371876563372,,124444800,
1986-10-20,0.07745441049337387,,0.0785226794611828,,0.07531787714256202,,0.07692028059427541,,43545600,
1986-10-21,0.08065919578075409,,0.08065919578075409,,0.07798852866175611,,0.07798852866175611,,112377600,
1986-10-22,0.08065919578075409,,0.08146039958429731,,0.08012506602479831,,0.08065919578075409,,54576000,
1986-10-23,0.08065919578075409,,0.08119333470631941,,0.07985800114682043,,0.08065919578075409,,70444800,
1986-10-24,0.08012507855892181,,0.08065920839843257,,0.07798854086165682,,0.08065920839843257,,101376000,
1986-10-27,0.0827963650226593,,0.0827963650226593,,0.08065920391075411,,0.08065920391075411,,125654400,
1986-10-28,0.08466583490371704,,0.08600117786800097,,0.08279637125901962,,0.08279637125901962,,142646400,
1986-10-29,0.08226224780082703,,0.08493292506499231,,0.0811933643650196,,0.08466585091984676,,53222400,
1986-10-30,0.08386462181806564,,0.08493289045448525,,0.08172808454522643,,0.08226221427863165,,44380800,
1986-10-31,0.0827963650226593,,0.08493290260105263,,0.08226222604325574,,0.08386463381185597,,63734400,
1986-11-03,0.0843987688422203,,0.08493290785466359,,0.08333049998694479,,0.08333049998694479,,42192000,
1986-11-04,0.08760359138250351,,0.08760359138250351,,0.0843987842322825,,0.0843987842322825,,54403200,
1986-11-05,0.09294553101062775,,0.09347967000561376,,0.08706943354991581,,0.08760357254490184,,45100800,
1986-11-06,0.09508205950260162,,0.09721859693774768,,0.09241139229347398,,0.09294552206745557,,72576000,
1986-11-07,0.09454794973134995,,0.09561621867492782,,0.09294554173117722,,0.09508207961833298,,44323200,
1986-11-10,0.09080836921930313,,0.09454792863626921,,0.09027423028188282,,0.09454792863626921,,28684800,
1986-11-11,0.09134311228990555,,0.09241138087548752,,0.09134311228990555,,0.09134311228990555,,11894400,
1986-11-12,0.09134311228990555,,0.09347964946106949,,0.09027422017093056,,0.09134311228990555,,34156800,
1986-11-13,0.09000717103481293,,0.09187725804233954,,0.08974010613418229,,0.09134312824107828,,30211200,
1986-11-14,0.09080836921930313,,0.09080836921930313,,0.08813769287142105,,0.09000716539797754,,18720000,
1986-11-17,0.09134311228990555,,0.09241138087548752,,0.08974009046294394,,0.09080835904852591,,24307200,
1986-11-18,0.08653531223535538,,0.09187727122646706,,0.08653531223535538,,0.09134314134855968,,59673600,
1986-11-19,0.08974011242389679,,0.09027424226259419,,0.08653530588287947,,0.08653530588287947,,48729600,
1986-11-20,0.09668443351984024,,0.09668443351984025,,0.08974007883442682,,0.08974007883442682,,98179200,
1986-11-21,0.09988926351070404,,0.1009581557549396,,0.09721859631858525,,0.09721859631858525,,91065600,
1986-11-24,0.1079019084572792,,0.10843603828066294,,0.09668446693658639,,0.0998892733857208,,173836800,
1986-11-25,0.10897009819746017,,0.10950422763324284,,0.10736769155090407,,0.10790183015629079,,95788800,
1986-11-26,0.1079019084572792,,0.10950430709704106,,0.1079019084572792,,0.10897017727365735,,38793600,
1986-11-28,0.10629944503307343,,0.10843598154801463,,0.10523118594520874,,0.10790185200408228,,41328000,
1986-12-01,0.10416299104690552,,0.106833658986658,,0.1036288519571876,,0.10629951989694009,,40291200,
1986-12-02,0.104697085916996,,0.10683362322138269,,0.10469708591699602,,0.10469708591699602,,28771200,
1986-12-03,0.10389591008424759,,0.10576538302089086,,0.10362884514175906,,0.10469711408132495,,35164800,
1986-12-04,0.10523118078708649,,0.10629943982258828,,0.103094644376872,,0.10389583865349834,,42508800,
1986-12-05,0.104697085916996,,0.10576535456918935,,0.10469708591699602,,0.10523122482789733,,107510400,
1986-12-08,0.10362882167100906,,0.10576535906623943,,0.10202642320939112,,0.10469709036862425,,22665600,
1986-12-09,0.1030946895480156,,0.10416295822118689,,0.10256055062662521,,0.1036288192997965,,16099200,
1986-12-10,0.10389591008424759,,0.10416298419634788,,0.10202644631721608,,0.10309471525678199,,27590400,
1986-12-11,0.104697085916996,,0.10523122482789733,,0.10362881726480266,,0.10389588213544868,,11635200,
1986-12-12,0.1009581908583641,,0.10469712806129053,,0.10095819085836412,,0.10469712806129053,,25286400,
1986-12-15,0.09828689694404602,,0.10149231848104162,,0.09668448877276971,,0.1009581885370247,,50774400,
1986-12-16,0.09935513883829117,,0.10095816093536174,,0.0988209998706935,,0.0988209998706935,,77299200,
1986-12-17,0.10042339563369751,,0.10095814890144196,,0.09935512699544696,,0.09935512699544696,,23356800,
1986-12-18,0.10122521221637726,,0.10149227707944233,,0.09988925519802867,,0.10042339409376785,,12672000,
1986-12-19,0.10362882167100906,,0.10469709036862425,,0.10149228427577868,,0.10149228427577868,,56592000,
1986-12-22,0.104697085916996,,0.10576535456918935,,0.10362881726480266,,0.10362881726480266,,18316800,
1986-12-23,0.10576534271240234,,0.10576534271240236,,0.10469707417996689,,0.10469707417996689,,23788800,
1986-12-24,0.10549832880496979,,0.1057653937746122,,0.10523126383532735,,0.1057653937746122,,7027200,
1986-12-26,0.10523118078708649,,0.10629943982258828,,0.1052311807870865,,0.10549824554596195,,3715200,
1986-12-29,0.1009581908583641,,0.10629952709979815,,0.10095819085836412,,0.10523126718720173,,41702400,
1986-12-30,0.10202647000551224,,0.10256060001450251,,0.09988930809657894,,0.10095820081791779,,25401600,
1986-12-31,0.1030946895480156,,0.1046970879729678,,0.1020264208748443,,0.1020264208748443,,23356800,
1987-01-02,0.10202647000551224,,0.10416300838070112,,0.10149233082690806,,0.10309473919310667,,12643200,
1987-01-05,0.1079019084572792,,0.10897017727365735,,0.10149229555901039,,0.1020264345520048,,48499200,
1987-01-06,0.10950425267219543,,0.11003839139971691,,0.10736771610132188,,0.10790185482884335,,40032000,
1987-01-07,0.11538036167621613,,0.11538036167621613,,0.10950426642017064,,0.10950426642017064,,60998400,
1987-01-08,0.11911933869123459,,0.12018823102214286,,0.1159145322990597,,0.1159145322990597,,61488000,
1987-01-09,0.12392721325159073,,0.12446135243345738,,0.11858525291685967,,0.11911938292911238,,63705600,
1987-01-12,0.13193975389003754,,0.13300802229662614,,0.12285885348554929,,0.1239271218921379,,128793600,
1987-01-13,0.12820029258728027,,0.13087158457484585,,0.12606375415639068,,0.13087158457484585,,76320000,
1987-01-14,0.12820029258728027,,0.1287344226101956,,0.12552961496386122,,0.12820029258728027,,69465600,
1987-01-15,0.13514460623264313,,0.13834941278732282,,0.12820024891837203,,0.12820024891837203,,117014400,
1987-01-16,0.13193975389003754,,0.13514454994019623,,0.12926846392508104,,0.13514454994019623,,65433600,
1987-01-19,0.13674701750278473,,0.13674701750278473,,0.1292685209915498,,0.13193981213576597,,88243200,
1987-01-20,0.138883575797081,,0.14208899726959687,,0.136212898621881,,0.13674703772476604,,95760000,
1987-01-21,0.1447596698999405,,0.14849861623074917,,0.1362129029735866,,0.13888358023410893,,108489600,
1987-01-22,0.15918248891830444,,0.15971661871179565,,0.14048656153497352,,0.1447596273917338,,116035200,
1987-01-23,0.14422550797462463,,0.16559211337147417,,0.14422550797462463,,0.15918250037077541,,317894400,
1987-01-26,0.14689616858959198,,0.14849857634948002,,0.14048656505887105,,0.14529376999931434,,116553600,
1987-01-27,0.15277227759361267,,0.1549088061550573,,0.14689617988445844,,0.14689617988445844,,114105600,
1987-01-28,0.15330645442008972,,0.1554429926780651,,0.1484986243907416,,0.1527723152707892,,76723200,
1987-01-29,0.14689616858959198,,0.15490879424409898,,0.14369137140903673,,0.15330640482343177,,79228800,
1987-01-30,0.1562442034482956,,0.1565112592798598,,0.14475968399815528,,0.1468962223468065,,104169600,
1987-02-02,0.1559770703315735,,0.1591824910072996,,0.1559770703315735,,0.15624414440143417,,46915200,
1987-02-03,0.15330645442008972,,0.1575795309360405,,0.1506357770128138,,0.15597712265775227,,59328000,
1987-02-04,0.15384051203727722,,0.1543746417657239,,0.15170397478427233,,0.15330638230883054,,31737600,
1987-02-05,0.15277227759361267,,0.1549088061550573,,0.1511698788801264,,0.15384054645914055,,42652800,
1987-02-06,0.1471632719039917,,0.15357350024193356,,0.14636206786484843,,0.1527722962027903,,45619200,
1987-02-09,0.14582791924476624,,0.14689618817055286,,0.145026724427635,,0.14689618817055286,,136080000,
1987-02-10,0.1463620364665985,,0.1463620364665985,,0.1426231003687105,,0.1458278974985515,,44668800,
1987-02-11,0.15330645442008972,,0.15330645442008972,,0.14689621611245338,,0.14689621611245338,,60307200,
1987-02-12,0.16398969292640686,,0.16479089678228787,,0.15330640021909123,,0.15330640021909123,,185731200,
1987-02-13,0.16238729655742645,,0.16612622327148616,,0.15864835150414724,,0.16398968586092938,,81763200,
1987-02-17,0.16345557570457458,,0.16398970553649406,,0.15864837053885594,,0.16238731604073564,,70732800,
1987-02-18,0.15330645442008972,,0.16612628916242547,,0.1527723152707892,,0.16345562092476293,,128592000,
1987-02-19,0.14689616858959198,,0.1527722658469323,,0.14529376999931434,,0.1527722658469323,,317750400,
1987-02-20,0.145293727517128,,0.14689612563888316,,0.1431571905750493,,0.14689612563888316,,87897600,
1987-02-23,0.1543746441602707,,0.156511181446416,,0.14208894498592248,,0.14529375091514043,,125913600,
1987-02-24,0.16185320913791656,,0.16238735744525154,,0.15437471103302033,,0.15437471103302033,,120816000,
1987-02-25,0.15918248891830444,,0.16479089759801313,,0.15811360579782918,,0.1618531562249809,,65001600,
1987-02-26,0.1650579422712326,,0.1698657697684203,,0.1559770405086136,,0.15918246057146032,,145209600,
1987-02-27,0.16398969292640686,,0.1661262304290161,,0.1613190256329504,,0.16505797084732163,,37555200,
1987-03-02,0.15918248891830444,,0.1639896937381661,,0.15811360579782918,,0.1639896937381661,,79516800,
1987-03-03,0.15918248891830444,,0.16078489663799847,,0.1570453278716264,,0.15918248891830444,,81100800,
1987-03-04,0.17039993405342102,,0.1709340638602097,,0.15864836307445737,,0.15918249288124606,,98179200,
1987-03-05,0.17841261625289917,,0.18215156276389138,,0.17039998806035844,,0.17039998806035844,,128188800,
1987-03-06,0.1778784543275833,,0.179480862307228,,0.17360475507441903,,0.17841258420772374,,63561600,
1987-03-09,0.17467297613620758,,0.17841252594889542,,0.17360469838553874,,0.17787839624316967,,38275200,
1987-03-10,0.1800149530172348,,0.18215149041212272,,0.17413884706302993,,0.17467299516616644,,74102400,
1987-03-11,0.18268561363220215,,0.18375387312177113,,0.18054907631384548,,0.18268561363220215,,43862400,
1987-03-12,0.18348677456378937,,0.18482210778347932,,0.17841249732543885,,0.1826855709641325,,71337600,
1987-03-13,0.17680957913398743,,0.18482220625444531,,0.1730706331232631,,0.1834868723233061,,105120000,
1987-03-16,0.17574132978916168,,0.17627545978131529,,0.1703999931891714,,0.17627545978131529,,88473600,
1987-03-17,0.18161742389202118,,0.18268568379185077,,0.17520718594169093,,0.17574131589160574,,54547200,
1987-03-18,0.19123238325119019,,0.19283477245883157,,0.18268561058680355,,0.18268561058680355,,119347200,
1987-03-19,0.19497132301330566,,0.19497132301330566,,0.1880275809565426,,0.19123239626841457,,62812800,
1987-03-20,0.19283482432365417,,0.1949713621810373,,0.19176656456457428,,0.1949713621810373,,38246400,
1987-03-23,0.1914994865655899,,0.19550548808960747,,0.18963002285555966,,0.1928348204069291,,67478400,
1987-03-24,0.19283482432365417,,0.1939031024219574,,0.1869587354366748,,0.1869587354366748,,69609600,
1987-03-25,0.1920335739850998,,0.19390305562110252,,0.19069824043893718,,0.19283477778064112,,33840000,
1987-03-26,0.19069823622703552,,0.19230064378272624,,0.19016410648821144,,0.19203356974370495,,33379200,
1987-03-27,0.19603963196277618,,0.2003133126906106,,0.19176655642928606,,0.19176655642928606,,120873600,
1987-03-30,0.20672358572483063,,0.2067235857248306,,0.18909592191920854,,0.19603966629227876,,186134400,
