Date,Price,Daily_Return,Volatility
2015-03-09,36.9826774597168,,
2015-03-10,36.27497100830078,-0.0191361604953259,
2015-03-11,36.231815338134766,-0.0011896817272752,0.2014487245471754
2015-03-12,35.403263092041016,-0.0228680853653413,0.1839841705242677
2015-03-13,35.71397018432617,0.0087762275323994,0.2374879715361477
2015-03-16,35.86933517456055,0.0043502581603924,0.2252969658073991
2015-03-17,35.99016189575195,0.0033685241335918,0.2104849374911899
2015-03-18,36.68062210083008,0.0191846929468695,0.2388078112999201
2015-03-19,36.49937057495117,-0.0049413427444242,0.2221562568604745
2015-03-20,37.00859069824219,0.0139514768410959,0.2234245736688854
2015-03-23,36.99131393432617,-0.0004668311759528,0.2106706776138662
2015-03-24,37.025856018066406,0.0009337890457625,0.1998993160787373
2015-03-25,35.78302001953125,-0.0335667053296141,0.2454393371942307
2015-03-26,35.56724166870117,-0.006030188360633,0.2354656214652425
2015-03-27,35.360107421875,-0.0058237365932272,0.2265690493971594
2015-03-30,35.35149002075195,-0.0002437040425311,0.2186419698041745
2015-03-31,35.09256362915039,-0.0073243416741294,0.211952331834492
2015-04-01,35.144351959228516,0.0014757636582329,0.206006383313135
2015-04-02,34.773216247558594,-0.0105603230954572,0.2018925849918067
2015-04-06,35.86068344116211,0.0312731265886245,0.2332076714608984
2015-04-07,35.843441009521484,-0.0004808171508754,0.2270175201086234
2015-04-08,35.748497009277344,-0.0026488528324867,0.2213072505810993
2015-04-09,35.8002815246582,0.001448578813465,0.2162076792584418
2015-04-10,36.00741958618164,0.0057859338726362,0.2125669494846913
2015-04-13,36.04194259643555,0.0009587749039132,0.2079990378707414
2015-04-14,35.94699478149414,-0.0026343700727938,0.2036864914412423
2015-04-15,36.47347640991211,0.0146460540475836,0.2054712601422493
2015-04-16,36.387176513671875,-0.0023661001016284,0.2015659550936485
2015-04-17,35.921104431152344,-0.0128086905106367,0.2012025066288257
2015-04-20,37.03448486328125,0.030995161472912,0.2188859523660073
2015-04-21,36.80144882202149,-0.0062924067155262,0.2158854000739866
2015-04-22,37.10353469848633,0.008208532167464,0.2093531256728737
2015-04-23,37.40559387207031,0.0081409810692862,0.2103126109327574
2015-04-24,41.31532287597656,0.1045225753473608,0.3569019360214287
2015-04-27,41.45341491699219,0.0033423928800013,0.3568019729246861
2015-04-28,42.428680419921875,0.023526783134335,0.3607063004093893
2015-04-29,42.34238815307617,-0.0020338192465958,0.3613687991025425
2015-04-30,41.97989273071289,-0.0085610528403071,0.3613008487829423
2015-05-01,41.99714660644531,0.0004110033306445,0.3603854619601315
2015-05-04,41.63465881347656,-0.0086312481265838,0.3614128482021298
2015-05-05,41.082279205322266,-0.01326730238451,0.3647298220000335
2015-05-06,39.94303512573242,-0.0277307905410041,0.3759401473645466
2015-05-07,40.30552291870117,0.0090751188993953,0.3600843342952906
2015-05-08,41.21175765991211,0.0224841330811877,0.3625116000935324
2015-05-11,40.883785247802734,-0.0079582243207356,0.363125998525852
2015-05-12,40.86652755737305,-0.0004221157685152,0.3631491452817055
2015-05-13,41.108184814453125,0.0059133298453315,0.3612397861462931
2015-05-14,42.04893112182617,0.0228846472209662,0.3644679204691819
2015-05-15,41.68643951416016,-0.0086207092069899,0.3637335817011429
2015-05-18,41.436153411865234,-0.0060040172586556,0.3574901938290517
2015-05-19,41.33191680908203,-0.0025155955415822,0.3578128784323893
2015-05-20,41.33191680908203,0.0,0.3574032866863977
2015-05-21,41.192928314208984,-0.00336274011958,0.3580998200245626
2015-05-22,40.741214752197266,-0.0109658036099343,0.3610282945533704
2015-05-26,40.4719123840332,-0.0066100721297108,0.3623128971895711
2015-05-27,41.35797882080078,0.0218933671421255,0.3653057189105042
2015-05-28,41.218990325927734,-0.0033606210660165,0.3648715409216136
2015-05-29,40.70645904541016,-0.0124343482570746,0.3676334410950223
2015-06-01,41.02787399291992,0.0078959200836215,0.3642926593865961
2015-06-02,40.758575439453125,-0.0065637949827297,0.3569093756026687
2015-06-03,40.69776153564453,-0.0014920517499178,0.3560429452332441
2015-06-04,40.272117614746094,-0.0104586568115212,0.3580447119854207
2015-06-05,40.08100128173828,-0.0047456241272456,0.3583752831768891
2015-06-08,39.72483825683594,-0.0088860810237447,0.1883250724427515
2015-06-09,39.65536117553711,-0.001748958192092,0.1878260185481854
2015-06-10,40.489280700683594,0.0210291748814261,0.1850637852118234
2015-06-11,40.34160232543945,-0.0036473449932551,0.1851638253195178
2015-06-12,39.933326721191406,-0.0101204607827535,0.1857314417298316
2015-06-15,39.5076789855957,-0.010658960085332,0.187453734572867
2015-06-16,39.81171417236328,0.0076955972756189,0.1883806458546845
2015-06-17,39.933326721191406,0.0030546926038304,0.1853790696103635
2015-06-18,40.584842681884766,0.0163150935368381,0.1735145990575763
2015-06-19,40.0462646484375,-0.0132704230904328,0.1760851500528001
2015-06-22,40.1591911315918,0.0028199005361839,0.1628398546063286
2015-06-23,39.88121032714844,-0.0069219721964141,0.1624719373035928
2015-06-24,39.64667510986328,-0.0058808450235398,0.1631372678041357
2015-06-25,39.65536117553711,0.0002190868628897,0.1618828040133965
2015-06-26,39.31657409667969,-0.0085432856696918,0.1462050742247973
2015-06-29,38.543434143066406,-0.0196644792018787,0.153731850704549
2015-06-30,38.35232925415039,-0.0049581697418726,0.1535583008137402
2015-07-01,38.61293411254883,0.0067950203668591,0.1559185379567149
2015-07-02,38.56949615478515,-0.0011249587414687,0.155813455152954
2015-07-06,38.560813903808594,-0.0002251066734634,0.1558852714057702
2015-07-07,38.482643127441406,-0.0020272076352482,0.1536300493782193
